,definition,total_views,total_likes,avg_daily_views,total_comments,publish_date,title,quarter,grade_level,teacher,episode,subject,duration_in_seconds,definition_numerical,episode_numerical,quarter_numerical,x0_Grade 1,x0_Grade 10,x0_Grade 2,x0_Grade 3,x0_Grade 4,x0_Grade 5,x0_Grade 6,x0_Grade 7,x0_Grade 8,x0_Grade 9,x0_Kinder,x0_SHS,x1_,x1_aileen sto domingo,x1_allen jemuel nicdao,x1_alma cecilia lawagan,x1_alvin sy,x1_angelica villostas,x1_annie rose rodeo,x1_antonio maaghop,x1_antonio maypa,x1_arcel pacaige,x1_ariel delos santos,x1_arjay tella,x1_arji alvarado,x1_arlyn miradora,x1_avgil megino,x1_aynah macakiling,x1_brex brayan nicolas,x1_carlo francis palma,x1_carolain kennan,x1_charlene perlado,x1_charlene ypil licay licay,x1_cherry gil mendoza,x1_danilyn espinola,x1_dawn criselle,x1_deejay santiago,x1_derry ann belen,x1_desheryl cuyos,x1_edgar francisco,x1_eljay campos,x1_enrique arlanza,x1_ethel tumanan,x1_eujan abracia,x1_frances rose sunga,x1_frank lloyd de guzman,x1_gennifer de jesus,x1_geraldson crispo,x1_gerry rivas,x1_grace galon,x1_herlyn ducot,x1_ike dominic jalwin,x1_immanuel maglasang,x1_jachelle donasco,x1_jamil carvajal,x1_janet dar juan,x1_janine santos,x1_jason flores oso,x1_jaymarc verce buan,x1_jayson dedal,x1_jayson flores oso,x1_jayson manuel osong,x1_jeannelou corales,x1_jenica vertudes,x1_jerson quiachon orbiso,x1_jessie sondia,x1_jester pagkaliwagan,x1_joanne dioso peralta,x1_jobelle mostoles,x1_john david martin,x1_john jefferson sevilla,x1_john lester briones,x1_joseph pagulayan,x1_josephine pama,x1_joshua ebora,x1_joshua salazar,x1_jossa andrea mae joble,x1_josua ebora,x1_jovy villafuerte,x1_joy salazar,x1_juan ponce santiago,x1_julie ann loterte gibas,x1_karla mae castro,x1_kevin domingo,x1_keziah anne procianos,x1_khristine lumalang,x1_khristine maac,x1_kim bialen,x1_kit alfonso nadado,x1_laiza dalit,x1_leo angeles,x1_levin pabriaga,x1_liezyl cabaging,x1_loren domer ybañez,x1_love algabre ruiz,x1_love mantilla,x1_lovelyn intal,x1_ma kenneth aiza mago,x1_marco paolo victoriano,x1_maria angeline delos santos,x1_maria luisa san miguel,x1_maria may sevilla,x1_marianne ysabel lobrin,x1_maribel bulalayao,x1_maricon samin,x1_marilyn escoto,x1_marjorie ipulan,x1_mark anthony jamisal,x1_mark anthony sy,x1_mark joseph valdez,x1_marvin balingit,x1_marvin olaso,x1_mary anne santos,x1_mary grace tecson,x1_mary joy villareal,x1_maybelen trinidad,x1_melody sanchez,x1_melvin magsayo,x1_michael angelo maleriado,x1_monique francisco,x1_mutya vistan,x1_mylene navarro,x1_nexus avanceña,x1_nova dolore pelayo,x1_pamela amor villanueva,x1_pamelah amor,x1_patrick opeña,x1_paul mark valenzuela,x1_paul patrick guanzon,x1_paula yaptangco,x1_pia mae repaso,x1_prince andrew mangahas,x1_rafael martinez,x1_raffy berina,x1_ramed borja,x1_ramiefe labastida,x1_regine batralo,x1_reverie vargas,x1_ricaflor pingal,x1_richel mendoza,x1_rolly manayan,x1_ronnel agoncillo,x1_ruby rose abuan,x1_ryan alba,x1_salvador manansala,x1_shaddai lee vidal,x1_shane mariano,x1_sharlene grace martin,x1_sherwin veluz abulencia,x1_teofredo lauronilla,x1_tonet magtanong,x1_vicky leguarda,x1_victor gocoyo,x1_vivian tiguelo,x1_wenschil rosin,x1_whisper salinas,x1_wilbert venzon,x2_,x2_21st century literature,x2_araling panlipunan,x2_arts,x2_arts & health,x2_arts & music,x2_arts & physical education,x2_arts quarter,x2_business math,x2_contemporary philippine arts from the regions,x2_disaster readiness & risk reduction,x2_earth & life science,x2_earth science,x2_edukasyon pantahanan at pangkabuhayan,x2_edukasyon sa pagkatao,x2_edukasyon sa pagparaling panlipunanakatao,x2_empowerment technologies,x2_english,x2_entrepreneurship,x2_filipino,x2_general biology,x2_general math,x2_health,x2_holistic development,"x2_inquiries, investigations, and immersion",x2_introduction of world religions and belief systems,x2_komunikasyon at pananaliksik,x2_math,x2_media and information literacy,x2_mother tongue based multilingual education,x2_music,x2_music & arts,x2_music & physical education,x2_oral communication,x2_pagbasa,x2_pagbasa at pagsusuri,x2_philippine politics and governance,x2_philosophy,x2_physical education,x2_physical education & health,x2_physical educational development,x2_physical science,x2_pre calculus,x2_principles of marketing,x2_reading,x2_reading and writing,x2_safety & first aid,x2_science,x2_statistics,x2_subject: arts quarter ep1,x2_technology and livelihood education,"x2_understanding culture, society, and politics",tagstr,DepEd,DepEd Online,DepEd TV,DepEdTV,Deped tv official,ESP,English,English grade 4,Grade 2,Grade 3,Grade 4,Grade 5,Grade 7,Grade 8,Math,Online Learning,deped TV English,deped module,deped tv grade 6,deped tv kinder,depedtv,depedtv channel,english,grade 6,ibc depedtv,ibc depedtv channel,ibc13 deped tv,kinder,no tags
309,hd,13936,164,32,0,2020-11-21,Grade 2 Math Q1 Ep6: Paghahambing ng mga Bilang Gamit ang mga Simbolo,Quarter 1,Grade 2,frances rose sunga,Episode 06,math,1597,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module,ibc depedtv,ibc13 deped tv,depedtv channel,ibc depedtv channel",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
310,hd,47302,680,108,0,2020-11-21,Grade 2 English Q1 Ep5: Recognizing the Use of A and An + Noun,Quarter 1,Grade 2,ma kenneth aiza mago,Episode 05,english,1362,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module,ibc depedtv,ibc13 deped tv,depedtv channel,ibc depedtv channel",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
311,hd,34322,496,79,0,2020-11-21,Grade 2 English Q1 Ep3: Identifying Nouns,Quarter 1,Grade 2,ma kenneth aiza mago,Episode 03,english,1304,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module,ibc depedtv,ibc13 deped tv,depedtv channel,ibc depedtv channel",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
312,hd,31055,394,71,0,2020-11-21,Grade 2 Araling Panlipunan Q1 Ep6: Tungkulin at Gawain ng mga Bumubuo ng Komunidad,Quarter 1,Grade 2,shane mariano,Episode 06,araling panlipunan,1338,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module,ibc depedtv,ibc13 deped tv,depedtv channel,ibc depedtv channel",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
313,hd,61270,730,141,0,2020-11-21,Grade 2 Araling Panlipunan Q1 Ep5: Bumubuo ng Komunidad,Quarter 1,Grade 2,shane mariano,Episode 05,araling panlipunan,1503,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module,ibc depedtv,ibc13 deped tv,depedtv channel,ibc depedtv channel",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
314,hd,12170,170,28,0,2020-11-16,Grade 2 MTB Q1 Ep4: Pagtukoy at Paggamit ng Salitang Ngalan,Quarter 1,Grade 2,alma cecilia lawagan,Episode 04,mother tongue based multilingual education,1201,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
315,hd,9701,136,22,0,2020-11-16,Grade 2 MTB Q1 Ep3: Mga Salitang Binubuo ng Maraming Pantig,Quarter 1,Grade 2,alma cecilia lawagan,Episode 03,mother tongue based multilingual education,1321,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
316,hd,27500,342,62,0,2020-11-16,Grade 2 Math Q1 Ep3: Laktaw ng Pagbilang o Skip Counting,Quarter 1,Grade 2,frances rose sunga,Episode 03,math,1193,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
317,hd,18004,232,41,0,2020-11-13,Grade 2 Araling Panlipunan Q1 Ep3: Paglalarawan sa Aking Komunidad,Quarter 1,Grade 2,shane mariano,Episode 03,araling panlipunan,1539,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
318,hd,16616,206,37,0,2020-11-13,"Grade 2 Araling Panlipunan Q1 Ep4: Komunidad Ko, Pahahalagaan ko",Quarter 1,Grade 2,shane mariano,Episode 04,araling panlipunan,1410,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DepEd,DepEd TV,Online Learning,DepEd Online,Deped tv official,depedtv,deped module",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
